id,title,in_stock,price,players,age,maker,url
SBPR01UA,Скарби піратів. Повне видання (Dead Man's Draw),В наявності,490.0,2–4,13+,Games7Days,https://woodcat.com.ua/nastilna-hra-skarby-pirativ.-povne-vydannia-dead-mans-draw/
SN002U,Шериф Ноттінгема 2-ге видання (Sheriff of Nottingham. 2nd Edition),В наявності,1569.0,3–6,14+,Games7Days,https://woodcat.com.ua/nastilna-hra-sheryf-nottinhema-2-he-vydannia-sheriff-of-nottingham.-2nd-edition/
FI23057,ЕльГранде (ElGrande v2),В наявності,1950.0,2–5,12+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-elhrande-elgrande-v2/
1000267,Магічний Лабіринт (Magic Labyrinth),В наявності,1495.0,2–4,6+,YellowBox,https://woodcat.com.ua/nastilna-hra-mahichnyi-labirynt-magic-labyrinth/
10040044,Доповнення Нескінченна Зима. Пращури (Endless Winter: Ancestors),В наявності,979.0,1–4,12+,Ігромаг,https://woodcat.com.ua/dopovnennia-neskinchenna-zyma.-prashchury-endless-winter-ancestors/
SG 155,Пінгвіни на льоду (Penguins on Ice),В наявності,999.0,1,6+,"Бельвіль, Smart",https://woodcat.com.ua/nastilna-hra-pinhviny-na-lodu-penguins-on-ice/
1000258,Доповнення Пройдисвіти Кведлінбурга. Алхіміки,В наявності,1235.0,2–5,10+,YellowBox,https://woodcat.com.ua/dopovnennia-proidysvity-kvedlinburha.-alkhimiky/
1000161,Доповнення Пройдисвіти Кведлінбурга. Відьми-травниці (The Herb Witches),В наявності,1235.0,2–5,10+,YellowBox,https://woodcat.com.ua/dopovnennia-proidysvity-kvedlinburha.-vidmy-travnytsi-the-herb-witches/
MM001U,Місяць-молодик (Nova Luna),В наявності,1250.0,1–4,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-misiats-molodyk-nova-luna/
1004015,Dixit (Діксіт),В наявності,1499.0,3–8,8+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dixit-diksit/
41501265,Справжній Ерудит 10,В наявності,899.0,2–8,10+,"Бельвіль, Mindtwister AB",https://woodcat.com.ua/nastilna-hra-spravzhnii-erudyt-10/
ZG001U,Зграя (The Wolves),В наявності,1743.0,2–5,14+,Games7Days,https://woodcat.com.ua/nastilna-hra-zghraia-the-wolves/
1004028,Dixit Odyssey (Діксіт Одіссея),В наявності,1499.0,3–12,8+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dixit-odyssey-diksit-odisseia/
1004016,Доповнення Діксіт 2: Пригода (Dixit 2: Quest),В наявності,799.0,3–8 (3–12),8+,,https://woodcat.com.ua/dopovnennia-diksit-2-pryhoda-dixit-2-quest/
1000128,Marvel Champions. Карткова гра (Чемпіони Марвел),В наявності,2440.0,1–4,14 +,,https://woodcat.com.ua/nastilna-hra-marvel-champions.-kartkova-hra-chempiony-marvel/
1000133,Доповнення Тераформування Марса. Початок,В наявності,760.0,1-5,12 +,Kilogames,https://woodcat.com.ua/dopovnennia-teraformuvannia-marsa.-pochatok/
KG-1760,Доповнення Тераформування Марса. Колонії,В наявності,1070.0,1-5,12 +,,https://woodcat.com.ua/dopovnennia-teraformuvannia-marsa.-kolonii/
1000181,Під полум'ям небес (Under falling skies),В наявності,1200.0,1,12 +,Kilogames,https://woodcat.com.ua/nastilna-hra-pid-polumiam-nebes-under-falling-skies/
1000130,Містична Долина (Mystic Vale),В наявності,1700.0,2–4,14 +,Kilogames,https://woodcat.com.ua/nastilna-hra-mistychna-dolyna-mystic-vale/
1004020,Доповнення Dixit 6: Memories (Діксіт 6: Спогади),В наявності,799.0,3–8 (3–12),8+,Ігромаг,https://woodcat.com.ua/dixit-6-memories-diksit-6-spohady/
1004021,Доповнення Dixit 7: Revelation (Діксіт 7: Натхнення),В наявності,799.0,3–8 (3–12),8+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dixit-7-revelation-diksit-7-natkhnennia/
1004022,Доповнення Dixit 8: Harmonies (Діксіт 8: Гармонії),В наявності,799.0,3–8 (3–12),8+,Ігромаг,https://woodcat.com.ua/dopovnennia-dixit-8-harmonies-diksit-8-harmonii/
1004023,Доповнення Dixit 9: Anniversary (Діксіт 9: Ювілейне видання),В наявності,799.0,3–8 (3–12),8+,Ігромаг,https://woodcat.com.ua/dopovnennia-dixit-9-anniversary-diksit-9-yuvileine-vydannia/
1004040,Доббл Піксар (Dobble Pixar),В наявності,490.0,2–5,4+,Ігромаг,https://woodcat.com.ua/nastilna-hra-dobbl-piksar-dobble-pixar/
1000230,Star Wars. Зовнішнє кільце (Star Wars Outer Rim),В наявності,3950.0,1–4,14+,Kilogames,https://woodcat.com.ua/nastilna-hra-star-wars.-zovnishnie-kiltse-star-wars-outer-rim/
1000168,Залізниця Inc. Багрянець (Railroad Ink: Blazing Red Edition),В наявності,825.0,1–6,8+,Kilogames,https://woodcat.com.ua/nastilna-hra-zaliznytsia-inc.-bahrianets-railroad-ink-blazing-red-edition/
LOB2305UA,Каскадія (Cascadia),В наявності,1536.0,1–4,10+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-kaskadiia-cascadia/
1000270,Космобійники (Galaxy Trucker),В наявності,1580.0,2–4,8+,Kilogames,https://woodcat.com.ua/kosmobiinyky-galaxy-trucker/
LOB2307UA,Маскарад (Mascarade 2nd edition),В наявності,980.0,2–13,10+,Lord of Boards,https://woodcat.com.ua/nastilna-hra-maskarad-mascarade-2nd-edition/
GKCH155,Володар Перснів. Карткова гра (The Lord of the Rings: The Card Game),В наявності,2699.0,1–4,14+,Geekach,https://woodcat.com.ua/nastilna-hra-volodar-persniv.-kartkova-hra-the-lord-of-the-rings-the-card-game/
GKCH143Z2E,Зомбіцид. Друга редакція (Zombicide: 2nd Edition),В наявності,3818.0,1–6,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-zombitsyd.-druha-redaktsiia-zombicide-2nd-edition/
GKCH151BR,Лють крові (Blood Rage),В наявності,3780.0,2–4,14+,Geekach,https://woodcat.com.ua/nastilna-hra-liut-krovi-blood-rage/
GKCH104EH,Прадавній жах (Eldritch Horror),Передзамовлення,2360.0,1–8,14+,Geekach,https://woodcat.com.ua/nastilna-hra-pradavnii-zhakh-eldritch-horror/
GKCH079BM1,B Movies. (НЕ)погане кіно (Обк. Щупальця),В наявності,550.0,3-6,12+,,https://woodcat.com.ua/nastilna-hra-b-movies.-nepohane-kino-obk.-shchupaltsia/
GKCH065DS,Таємниці напоїв (Distilled),В наявності,3450.0,1–5,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-taiemnytsi-napoiv-distilled/
GKCH066AM,Доповнення Таємниці напоїв Африка та Близький Схід (Distilled),В наявності,950.0,1–5,14 +,Geekach,https://woodcat.com.ua/dopovnennia-taiemnytsi-napoiv-afryka-ta-blyzkyi-skhid-distilled/
GKCH035MU,Marvel United. Українське видання,В наявності,1650.0,1–4,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-marvel-united.-ukrainske-vydannia/
GKCH036SV,Marvel United: У всесвіті Людини-павука,В наявності,995.0,1–4,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-marvel-united-u-vsesviti-liudyny-pavuka/
GKCH166,Radlands. Українське видання,В наявності,1050.0,2,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-radlands.-ukrainske-vydannia/
GKCH073SP,Sweet & Spicy. Битва котиків,В наявності,495.0,2–6,8+,,https://woodcat.com.ua/nastilna-hra-sweet-spicy.-bytva-kotykiv/
GKCH099AR,Авалон (Avalon) Класична версія,В наявності,760.0,5–10,13+,Geekach,https://woodcat.com.ua/nastilna-hra-avalon-avalon-klasychna-versiia/
GKCH110ARN,Авалон (Avalon) Нова версія,В наявності,760.0,5–10,14+,Geekach,https://woodcat.com.ua/nastilna-hra-avalon-avalon-nova-versiia/
GKCH101ICP,Аркадний автомат (Insert Coin to play),В наявності,425.0,2–6,8+,Geekach,https://woodcat.com.ua/nastilna-hra-arkadnyi-avtomat-insert-coin-to-play/
GKCH087VN,Велонімо (Velonimo),В наявності,475.0,2–5,7 +,Geekach,https://woodcat.com.ua/nastilna-hra-velonimo-velonimo/
GKCH072HM,Голодна мавпа (Hungry Monkey),В наявності,495.0,2–6,8 +,Geekach,https://woodcat.com.ua/nastilna-hra-holodna-mavpa-hungry-monkey/
GKCH056WS,Дика природа. Серенгеті (Wild: Serengeti),В наявності,1860.0,1–4,14 +,Geekach,https://woodcat.com.ua/nastilna-hra-dyka-pryroda.-serenheti-wild-serengeti/
GKCH016ZKE,Діти проти зомбі (Zombie Kidz Evolution),В наявності,975.0,2–4,7 +,Geekach,https://woodcat.com.ua/nastilna-hra-dity-proty-zombi-zombie-kidz-evolution/
GKCH141EW,Дослідники Лісокраю (Explorers of the Woodlands),В наявності,1350.0,1–4,10 +,,https://woodcat.com.ua/nastilna-hra/
GKCH043DS,Дюна. Таємниці Домів (Dune: House Secrets),В наявності,1419.0,1–4,14+,Geekach,https://woodcat.com.ua/nastilna-hra-diuna.-taiemnytsi-domiv-dune-house-secrets/
1002008,Дюна: Імперіум (Dune: Imperium),В наявності,2200.0,1–4,14+,Geekach,https://woodcat.com.ua/nastilna-hra-diuna-imperium-dune-imperium/
GKCH156,"Експедиції (Expeditions, в світі Коса)",В наявності,3250.0,1–5,14+,Geekach,https://woodcat.com.ua/nastilna-hra-ekspedytsii-expeditions-v-sviti-kosa/
GKCH157,Жар-хвостики (Tails on Fire),В наявності,495.0,2–6,10 +,Geekach,https://woodcat.com.ua/nastilna-hra-zhar-khvostyky-tails-on-fire/
GKCH086FN,За Нортвуд! (For Northwood! A Solo Trick-Taking Game),В наявності,425.0,1,12 +,Geekach,https://woodcat.com.ua/nastilna-hra-za-nortvud-for-northwood-a-solo-trick-taking-game/
GKCH081SM,Зачаровані (Smitten),В наявності,195.0,1–2,10 +,Geekach,https://woodcat.com.ua/nastilna-hra-zacharovani-smitten/
GKCH113YOK,Йокаї (Yokai),В наявності,450.0,2–4,10 +,Geekach,https://woodcat.com.ua/nastilna-hra-yokai-yokai/
GKCH103OC,Кишенькове підземелля (One Card Dungeon),В наявності,450.0,1,10 +,Geekach,https://woodcat.com.ua/nastilna-hra-kyshenkove-pidzemellia-one-card-dungeon/
GKCH105CC,Кланк! Катакомби (Clank! Catacombs),В наявності,2600.0,2–4,13+,Geekach,https://woodcat.com.ua/nastilna-hra-klank-katakomby-clank-catacombs/
GKCH164,Книга магії (Spellbook),В наявності,1499.0,1–4,12+,Geekach,https://woodcat.com.ua/nastilna-hra-knyha-mahii-spellbook/
GKCH029CL,Коатль (Coatl),В наявності,1450.0,1–4,10+,Geekach,https://woodcat.com.ua/nastilna-hra-koatl-coatl/
GKCH033CUB,Кубітос (Cubitos),В наявності,2200.0,2–4,10+,Geekach,https://woodcat.com.ua/nastilna-hra-kubitos-cubitos/
GKCH126W,Мигцем. Шпигунські ігри (Wink: Nest of Spies),В наявності,595.0,4–8,8+,Geekach,https://woodcat.com.ua/nastilna-hra-myhtsem.-shpyhunski-ihry-wink-nest-of-spies/
GKCH100OL,Ольтре (Oltréé),В наявності,2324.0,2–4,10+,Geekach,https://woodcat.com.ua/nastilna-hra-oltre-oltree/
GKCH098AQ,Остання місія (Quest),В наявності,780.0,4–10,14+,Geekach,https://woodcat.com.ua/nastilna-hra-ostannia-misiia-quest/
GKCH001TK,Острів котів. Мандруй та малюй (The Isle of Cats Explore & Draw),В наявності,1200.0,1–6,10+,Geekach,https://woodcat.com.ua/nastilna-hra-ostriv-kotiv.-mandrui-ta-maliui-the-isle-of-cats-explore-draw/
GKCH001boc,Острів котів. Набір делюкс-котиків Bag’o’Cats,В наявності,425.0,,,,https://woodcat.com.ua/ostriv-kotiv.-nabir-deliuks-kotykiv-bagocats/
GKCH001org,Острів котів. Органайзер Big '2-minute' Box,В наявності,1900.0,,,,https://woodcat.com.ua/ostriv-kotiv.-orhanaizer-big-2-minute-box/
GKCH045OKK,Острів котів: Кошенята і звірята,В наявності,1150.0,1–6,8+,,https://woodcat.com.ua/ostriv-kotiv-kosheniata-i-zviriata-the-isle-of-cats-kittens-beasts/
GKCH046OKB,Острів котів: Набір кораблів (The Isle of Cats: Boat Pack),В наявності,950.0,,,,https://woodcat.com.ua/ostriv-kotiv-nabir-korabliv-the-isle-of-cats-boat-pack/
GKCH047OKP2,Доповнення Острів котів: Ще більше гостей (The Isle of Cats: Kickstarter Pack 2),В наявності,790.0,1–6,8+,Geekach,https://woodcat.com.ua/dopovnennia-ostriv-kotiv-shche-bilshe-hostei-the-isle-of-cats-kickstarter-pack-2/
GKCH052TL,Петля (The Loop),В наявності,1990.0,1–4,12+,Geekach,https://woodcat.com.ua/petlia-the-loop/
GKCH114CEO,Поклик пригод. Спадок героїв (Call To Adventure: Epic Origins),В наявності,1750.0,1–4,13+,Geekach,https://woodcat.com.ua/nastilna-hra-poklyk-pryhod.-spadok-heroiv-call-to-adventure-epic-origins/
GKCH162,Спліто (Splito),В наявності,475.0,3–8,8+,Geekach,https://woodcat.com.ua/nastilna-hra-splito-splito/
GKCH080HN,Ханамікоджі (Hanamikoji),В наявності,479.0,2,8 +,Geekach,https://woodcat.com.ua/nastilna-hra-khanamikodzhi-hanamikoji/
1004202,Вечорниці,В наявності,799.0,2–15,16+,Вечорниці,https://woodcat.com.ua/nastilna-hra-vechornytsi/
1004209,Вечорниці Сімейні,В наявності,899.0,2–15,16+,Вечорниці,https://woodcat.com.ua/nastilna-hra-vechornytsi-simeini/
1004214,Вечорниці. Party mini,В наявності,599.0,2–15,16+,Вечорниці,https://woodcat.com.ua/nastilna-hra-vechornytsi.-party-mini/
1004215,Вечорниці 18+,В наявності,649.0,2–15,18+,Вечорниці,https://woodcat.com.ua/nastilna-hra-vechornytsi-18/
1004211,Зіпсований телефон (Telestrations),В наявності,789.0,4–6,14+,Вечорниці,https://woodcat.com.ua/nastilna-hra-zipsovanyi-telefon-telestrations/
1004212,Зіпсований телефон. Для дітей (Telestrations),В наявності,789.0,4–6,6 +,Вечорниці,https://woodcat.com.ua/nastilna-hra-zipsovanyi-telefon.-dlia-ditei-telestrations/
1004213,Мафія: Мемосіті,В наявності,220.0,6–17,14+,,https://woodcat.com.ua/nastilna-hra-mafiia-memositi/
1004204,Який ти МЕМ? Патріотична колекція,В наявності,369.0,2–8,16+,,https://woodcat.com.ua/nastilna-hra-yakyi-ty-mem-patriotychna-kolektsiia/
1110174,Між нами: про любов,В наявності,749.0,2,,Memo Games,https://woodcat.com.ua/nastilna-hra-mizh-namy-pro-liubov-18/
1110199,Між нами: про таємне,В наявності,622.0,2,16+,Memo Games,https://woodcat.com.ua/nastilna-hra-mizh-namy-pro-taiemne/
1000245,Нерозкриті справи №1,В наявності,849.0,2–8,14+,Memo Games,https://woodcat.com.ua/nastilna-hra-nerozkryti-spravy/
1000246,"Продай, якщо зможеш",В наявності,799.0,3–8,14+,Memo Games,https://woodcat.com.ua/nastilna-hra-prodai-yakshcho-zmozhesh/
LFCACB181,Кольоровий Монстрик (The Color Monster),В наявності,950.0,2–5,3+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-kolorovyi-monstryk-the-color-monster/
1005004,Тако Кіт Коза Сир Піца,В наявності,340.0,2–8,8+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-tako-kit-koza-syr-pitsa/
FI22050,Тако Сік Ковпак Торт Піца,В наявності,340.0,2–8,8+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-tako-sik-kovpak-tort-pitsa/
1005002,Хто Напудив,В наявності,305.0,3–6,6+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-khto-napudyv/
FI23053,Цольк’ін: Календар Мая (Tzolk'in: The Mayan Calendar),В наявності,2350.0,2–4,13+,FEELINDIGO,https://woodcat.com.ua/nastilna-hra-tsolkin-kalendar-maia-tzolkin-the-mayan-calendar/
LB001U,Lifeboat. За бортом: повне видання,В наявності,675.0,4–8,13+,Games7Days,https://woodcat.com.ua/nastilna-hra-lifeboat.-za-bortom-povne-vydannia/
ANS001UA,Ансамбль (Ensemble),В наявності,775.0,2–10,14+,Games7Days,https://woodcat.com.ua/nastilna-hra-ansambl-ensemble/
БВН001,Бавовна,В наявності,350.0,2–6,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-bavovna/
БК001,Битва колод (Clash of Decks). Посвята,В наявності,230.0,1–2,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-bytva-kolod-clash-of-decks.-posviata/
БК002,Битва колод (Clash of Decks). Віроломство,В наявності,230.0,1–2,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-bytva-kolod-clash-of-decks.-virolomstvo/
БК003,Битва колод (Clash of Decks). Занурення,В наявності,230.0,1–2,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-bytva-kolod-clash-of-decks.-zanurennia/
БК004,Битва колод (Clash of Decks). Вторгнення,В наявності,230.0,1–2,8+,Games7Days,https://woodcat.com.ua/nastilna-hra-bytva-kolod-clash-of-decks.-vtorhnennia/
